@                   x                         y                        z            nabs nscat    abslum      temp    dens        mass       cell_tau  next_n
  5.41432320000000000000e+16  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.0537e-18  0.0000e+00  0.0000e+00    0
  5.92972512000000000000e+16  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  9.5472e-19  0.0000e+00  0.0000e+00    0
  6.44512704000000000000e+16  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  8.6601e-19  0.0000e+00  0.0000e+00    0
  6.96052896000000000000e+16  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  7.8682e-19  0.0000e+00  0.0000e+00    0
  7.47593088000000000000e+16  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  7.1628e-19  0.0000e+00  0.0000e+00    0
  7.99133280000000000000e+16  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  6.5350e-19  0.0000e+00  0.0000e+00    0
  8.50673472000000000000e+16  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  5.9764e-19  0.0000e+00  0.0000e+00    0
  9.02213664000000000000e+16  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  5.4788e-19  0.0000e+00  0.0000e+00    0
  9.53753856000000000000e+16  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  5.0349e-19  0.0000e+00  0.0000e+00    0
  1.00529404800000000000e+17  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  4.6382e-19  0.0000e+00  0.0000e+00    0
  1.05683424000000000000e+17  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  4.2830e-19  0.0000e+00  0.0000e+00    0
  1.10837443200000000000e+17  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  3.9643e-19  0.0000e+00  0.0000e+00    0
  1.15991462400000000000e+17  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  3.6776e-19  0.0000e+00  0.0000e+00    0
  1.21145481600000000000e+17  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  3.4191e-19  0.0000e+00  0.0000e+00    0
  1.26299500800000000000e+17  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  3.1854e-19  0.0000e+00  0.0000e+00    0
  1.31453520000000000000e+17  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  2.9737e-19  0.0000e+00  0.0000e+00    0
  1.36607539200000000000e+17  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  2.7815e-19  0.0000e+00  0.0000e+00    0
  1.41761558400000000000e+17  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  2.6065e-19  0.0000e+00  0.0000e+00    0
  1.46915577600000000000e+17  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  2.4469e-19  0.0000e+00  0.0000e+00    0
  1.52069596800000000000e+17  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  2.3009e-19  0.0000e+00  0.0000e+00    0
  1.57223616000000000000e+17  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  2.1672e-19  0.0000e+00  0.0000e+00    0
  1.62377635200000000000e+17  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  2.0444e-19  0.0000e+00  0.0000e+00    0
  1.67531654400000000000e+17  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.9315e-19  0.0000e+00  0.0000e+00    0
  1.72685673600000000000e+17  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.8274e-19  0.0000e+00  0.0000e+00    0
  1.77839692800000000000e+17  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.7312e-19  0.0000e+00  0.0000e+00    0
  1.82993712000000000000e+17  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.6423e-19  0.0000e+00  0.0000e+00    0
  1.88147731200000000000e+17  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.5598e-19  0.0000e+00  0.0000e+00    0
  1.93301750400000000000e+17  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.4833e-19  0.0000e+00  0.0000e+00    0
  1.98455769600000000000e+17  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.4122e-19  0.0000e+00  0.0000e+00    0
  2.03609788800000000000e+17  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.3459e-19  0.0000e+00  0.0000e+00    0
  2.08763808000000000000e+17  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.2841e-19  0.0000e+00  0.0000e+00    0
  2.13917827200000000000e+17  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.2264e-19  0.0000e+00  0.0000e+00    0
  2.19071846400000000000e+17  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.1724e-19  0.0000e+00  0.0000e+00    0
  2.24225865600000000000e+17  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.1219e-19  0.0000e+00  0.0000e+00    0
  2.29379884800000000000e+17  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.0745e-19  0.0000e+00  0.0000e+00    0
  2.34533904000000000000e+17  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.0300e-19  0.0000e+00  0.0000e+00    0
  2.39687923200000000000e+17  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  9.8812e-20  0.0000e+00  0.0000e+00    0
  2.44841942400000000000e+17  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  9.4873e-20  0.0000e+00  0.0000e+00    0
  2.49995961600000000000e+17  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  9.1163e-20  0.0000e+00  0.0000e+00    0
  2.55149980800000000000e+17  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  8.7663e-20  0.0000e+00  0.0000e+00    0
  2.60304000000000000000e+17  3.14159265358979311600e+00  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  8.4358e-20  0.0000e+00  0.0000e+00    0
