@                   x                         y                        z            nabs nscat    abslum      temp    dens        mass       cell_tau  next_n
  1.57080000000000000000e+17  6.98131700797731791219e-01  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  3.0478e-18  1.8986e+32  0.0000e+00    0
  1.58576000000000000000e+17  6.98131700797731791219e-01  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  3.0478e-18  1.9347e+32  0.0000e+00    0
  1.60072000000000000000e+17  6.98131700797731791219e-01  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  3.0478e-18  1.9712e+32  0.0000e+00    0
  1.61568000000000000000e+17  6.98131700797731791219e-01  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  3.0478e-18  2.0081e+32  0.0000e+00    0
  1.63064000000000000000e+17  6.98131700797731791219e-01  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  3.0478e-18  2.0453e+32  0.0000e+00    0
  1.64560000000000000000e+17  6.98131700797731791219e-01  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  3.0478e-18  2.0828e+32  0.0000e+00    0
  1.66056000000000000000e+17  6.98131700797731791219e-01  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  3.0478e-18  2.1207e+32  0.0000e+00    0
  1.67552000000000000000e+17  6.98131700797731791219e-01  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  3.0478e-18  2.1589e+32  0.0000e+00    0
  1.69048000000000000000e+17  6.98131700797731791219e-01  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  3.0478e-18  2.1974e+32  0.0000e+00    0
  1.70544000000000000000e+17  6.98131700797731791219e-01  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  3.0478e-18  2.2363e+32  0.0000e+00    0
  1.72040000000000000000e+17  6.98131700797731791219e-01  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  3.0478e-18  2.2756e+32  0.0000e+00    0
  1.73536000000000000000e+17  6.98131700797731791219e-01  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  3.0478e-18  2.3151e+32  0.0000e+00    0
  1.75032000000000000000e+17  6.98131700797731791219e-01  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  3.0478e-18  2.3550e+32  0.0000e+00    0
  1.76528000000000000000e+17  6.98131700797731791219e-01  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  3.0478e-18  2.3953e+32  0.0000e+00    0
  1.78024000000000000000e+17  6.98131700797731791219e-01  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  3.0478e-18  2.4359e+32  0.0000e+00    0
  1.79520000000000000000e+17  6.98131700797731791219e-01  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  3.0478e-18  0.0000e+00  0.0000e+00    0
  0.00000000000000000000e+00  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  0.0000e+00  0.0000e+00  0.0000e+00    0
  1.49600000000000000000e+15  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  3.8098e-16  0.0000e+00  0.0000e+00    0
  2.97704000000000000000e+15  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  3.7013e-16  0.0000e+00  0.0000e+00    0
  4.45808000000000000000e+15  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  3.5341e-16  0.0000e+00  0.0000e+00    0
  5.93912000000000000000e+15  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  3.3240e-16  0.0000e+00  0.0000e+00    0
  7.42016000000000000000e+15  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  3.0882e-16  0.0000e+00  0.0000e+00    0
  8.90120000000000000000e+15  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  2.8418e-16  0.0000e+00  0.0000e+00    0
  1.03822400000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  2.5971e-16  0.0000e+00  0.0000e+00    0
  1.18632800000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  2.3623e-16  0.0000e+00  0.0000e+00    0
  1.33443200000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  2.1429e-16  0.0000e+00  0.0000e+00    0
  1.48253600000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.9413e-16  0.0000e+00  0.0000e+00    0
  1.63064000000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.7586e-16  0.0000e+00  0.0000e+00    0
  1.77874400000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.5942e-16  0.0000e+00  0.0000e+00    0
  1.92684800000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.4472e-16  0.0000e+00  0.0000e+00    0
  2.07495200000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.3161e-16  0.0000e+00  0.0000e+00    0
  2.22305600000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.1994e-16  0.0000e+00  0.0000e+00    0
  2.37116000000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.0956e-16  0.0000e+00  0.0000e+00    0
  2.51926400000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.0031e-16  0.0000e+00  0.0000e+00    0
  2.66736800000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  9.2075e-17  0.0000e+00  0.0000e+00    0
  2.81547200000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  8.4720e-17  0.0000e+00  0.0000e+00    0
  2.96357600000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  7.8140e-17  0.0000e+00  0.0000e+00    0
  3.11168000000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  7.2242e-17  0.0000e+00  0.0000e+00    0
  3.25978400000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  6.6943e-17  0.0000e+00  0.0000e+00    0
  3.40788800000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  6.2170e-17  0.0000e+00  0.0000e+00    0
  3.55599200000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  5.7862e-17  0.0000e+00  0.0000e+00    0
  3.70409600000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  5.3963e-17  0.0000e+00  0.0000e+00    0
  3.85220000000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  5.0427e-17  0.0000e+00  0.0000e+00    0
  4.00030400000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  4.7212e-17  0.0000e+00  0.0000e+00    0
  4.14840800000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  4.4282e-17  0.0000e+00  0.0000e+00    0
  4.29651200000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  4.1606e-17  0.0000e+00  0.0000e+00    0
  4.44461600000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  3.9157e-17  0.0000e+00  0.0000e+00    0
  4.59272000000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  3.6911e-17  0.0000e+00  0.0000e+00    0
  4.74082400000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  3.4846e-17  0.0000e+00  0.0000e+00    0
  4.88892800000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  3.2945e-17  0.0000e+00  0.0000e+00    0
  5.03703200000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  3.1191e-17  0.0000e+00  0.0000e+00    0
  5.18513600000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  2.9569e-17  0.0000e+00  0.0000e+00    0
  5.33324000000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  2.8068e-17  0.0000e+00  0.0000e+00    0
  5.48134400000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  2.6675e-17  0.0000e+00  0.0000e+00    0
  5.62944800000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  2.5382e-17  0.0000e+00  0.0000e+00    0
  5.77755200000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  2.4178e-17  0.0000e+00  0.0000e+00    0
  5.92565600000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  2.3056e-17  0.0000e+00  0.0000e+00    0
  6.07376000000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  2.2009e-17  0.0000e+00  0.0000e+00    0
  6.22186400000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  2.1030e-17  0.0000e+00  0.0000e+00    0
  6.36996800000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  2.0114e-17  0.0000e+00  0.0000e+00    0
  6.51807200000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.9255e-17  0.0000e+00  0.0000e+00    0
  6.66617600000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.8450e-17  0.0000e+00  0.0000e+00    0
  6.81428000000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.7693e-17  0.0000e+00  0.0000e+00    0
  6.96238400000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.6981e-17  0.0000e+00  0.0000e+00    0
  7.11048800000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.6311e-17  0.0000e+00  0.0000e+00    0
  7.25859200000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.5679e-17  0.0000e+00  0.0000e+00    0
  7.40669600000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.5082e-17  0.0000e+00  0.0000e+00    0
  7.55480000000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.4519e-17  0.0000e+00  0.0000e+00    0
  7.70290400000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.3986e-17  0.0000e+00  0.0000e+00    0
  7.85100800000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.3482e-17  0.0000e+00  0.0000e+00    0
  7.99911200000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.3004e-17  0.0000e+00  0.0000e+00    0
  8.14721600000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.2551e-17  0.0000e+00  0.0000e+00    0
  8.29532000000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.2121e-17  0.0000e+00  0.0000e+00    0
  8.44342400000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.1712e-17  0.0000e+00  0.0000e+00    0
  8.59152800000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.1323e-17  0.0000e+00  0.0000e+00    0
  8.73963200000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.0954e-17  0.0000e+00  0.0000e+00    0
  8.88773600000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.0602e-17  0.0000e+00  0.0000e+00    0
  9.03584000000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  1.0266e-17  0.0000e+00  0.0000e+00    0
  9.18394400000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  9.9462e-18  0.0000e+00  0.0000e+00    0
  9.33204800000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  9.6408e-18  0.0000e+00  0.0000e+00    0
  9.48015200000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  9.3492e-18  0.0000e+00  0.0000e+00    0
  9.62825600000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  9.0705e-18  0.0000e+00  0.0000e+00    0
  9.77636000000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  8.8040e-18  0.0000e+00  0.0000e+00    0
  9.92446400000000000000e+16  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  8.5490e-18  0.0000e+00  0.0000e+00    0
  1.00725680000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  8.3048e-18  0.0000e+00  0.0000e+00    0
  1.02206720000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  8.0709e-18  0.0000e+00  0.0000e+00    0
  1.03687760000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  7.8467e-18  0.0000e+00  0.0000e+00    0
  1.05168800000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  7.6316e-18  0.0000e+00  0.0000e+00    0
  1.06649840000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  7.4251e-18  0.0000e+00  0.0000e+00    0
  1.08130880000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  7.2269e-18  0.0000e+00  0.0000e+00    0
  1.09611920000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  7.0365e-18  0.0000e+00  0.0000e+00    0
  1.11092960000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  6.8534e-18  0.0000e+00  0.0000e+00    0
  1.12574000000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  6.6774e-18  0.0000e+00  0.0000e+00    0
  1.14055040000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  6.5080e-18  0.0000e+00  0.0000e+00    0
  1.15536080000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  6.3450e-18  0.0000e+00  0.0000e+00    0
  1.17017120000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  6.1880e-18  0.0000e+00  0.0000e+00    0
  1.18498160000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  6.0367e-18  0.0000e+00  0.0000e+00    0
  1.19979200000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  5.8908e-18  0.0000e+00  0.0000e+00    0
  1.21460240000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  5.7502e-18  0.0000e+00  0.0000e+00    0
  1.22941280000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  5.6145e-18  0.0000e+00  0.0000e+00    0
  1.24422320000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  5.4835e-18  0.0000e+00  0.0000e+00    0
  1.25903360000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  5.3570e-18  0.0000e+00  0.0000e+00    0
  1.27384400000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  5.2349e-18  0.0000e+00  0.0000e+00    0
  1.28865440000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  5.1168e-18  0.0000e+00  0.0000e+00    0
  1.30346480000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  5.0027e-18  0.0000e+00  0.0000e+00    0
  1.31827520000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  4.8924e-18  0.0000e+00  0.0000e+00    0
  1.33308560000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  4.7856e-18  0.0000e+00  0.0000e+00    0
  1.34789600000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  4.6823e-18  0.0000e+00  0.0000e+00    0
  1.36270640000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  4.5823e-18  0.0000e+00  0.0000e+00    0
  1.37751680000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  4.4854e-18  0.0000e+00  0.0000e+00    0
  1.39232720000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  4.3916e-18  0.0000e+00  0.0000e+00    0
  1.40713760000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  4.3006e-18  0.0000e+00  0.0000e+00    0
  1.42194800000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  4.2125e-18  0.0000e+00  0.0000e+00    0
  1.43675840000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  4.1270e-18  0.0000e+00  0.0000e+00    0
  1.45156880000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  4.0441e-18  0.0000e+00  0.0000e+00    0
  1.46637920000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  3.9637e-18  0.0000e+00  0.0000e+00    0
  1.48118960000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  3.8856e-18  0.0000e+00  0.0000e+00    0
  1.49600000000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  3.8098e-18  0.0000e+00  0.0000e+00    0
  1.51096000000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  3.0478e-18  0.0000e+00  0.0000e+00    0
  1.52592000000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  3.0478e-18  0.0000e+00  0.0000e+00    0
  1.54088000000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  3.0478e-18  0.0000e+00  0.0000e+00    0
  1.55584000000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  3.0478e-18  0.0000e+00  0.0000e+00    0
  1.57080000000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  3.0478e-18  0.0000e+00  0.0000e+00    0
  1.58576000000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  3.0478e-18  0.0000e+00  0.0000e+00    0
  1.60072000000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  3.0478e-18  0.0000e+00  0.0000e+00    0
  1.61568000000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  3.0478e-18  0.0000e+00  0.0000e+00    0
  1.63064000000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  3.0478e-18  0.0000e+00  0.0000e+00    0
  1.64560000000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  3.0478e-18  0.0000e+00  0.0000e+00    0
  1.66056000000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  3.0478e-18  0.0000e+00  0.0000e+00    0
  1.67552000000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  3.0478e-18  0.0000e+00  0.0000e+00    0
  1.69048000000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  3.0478e-18  0.0000e+00  0.0000e+00    0
  1.70544000000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  3.0478e-18  0.0000e+00  0.0000e+00    0
  1.72040000000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  3.0478e-18  0.0000e+00  0.0000e+00    0
  1.73536000000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  3.0478e-18  0.0000e+00  0.0000e+00    0
  1.75032000000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  3.0478e-18  0.0000e+00  0.0000e+00    0
  1.76528000000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  3.0478e-18  0.0000e+00  0.0000e+00    0
  1.78024000000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  3.0478e-18  0.0000e+00  0.0000e+00    0
  1.79520000000000000000e+17  6.98131700797731791219e-01  6.28318530717958623200e+00    0    0  0.0000e+00    0.0  3.0478e-18  0.0000e+00  0.0000e+00    0
  0.00000000000000000000e+00  1.04719755119659763132e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  0.0000e+00  0.0000e+00  0.0000e+00    0
  1.49600000000000000000e+15  1.04719755119659763132e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  3.8098e-16  5.9037e+30  0.0000e+00    0
  2.97704000000000000000e+15  1.04719755119659763132e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  3.7013e-16  1.5356e+31  0.0000e+00    0
  4.45808000000000000000e+15  1.04719755119659763132e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  3.5341e-16  2.8275e+31  0.0000e+00    0
  5.93912000000000000000e+15  1.04719755119659763132e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  3.3240e-16  4.3522e+31  0.0000e+00    0
  7.42016000000000000000e+15  1.04719755119659763132e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  3.0882e-16  5.9987e+31  0.0000e+00    0
  8.90120000000000000000e+15  1.04719755119659763132e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  2.8418e-16  7.6734e+31  0.0000e+00    0
  1.03822400000000000000e+16  1.04719755119659763132e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  2.5971e-16  9.3067e+31  0.0000e+00    0
  1.18632800000000000000e+16  1.04719755119659763132e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  2.3623e-16  1.0852e+32  0.0000e+00    0
  1.33443200000000000000e+16  1.04719755119659763132e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  2.1429e-16  1.2284e+32  0.0000e+00    0
  1.48253600000000000000e+16  1.04719755119659763132e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.9413e-16  1.3590e+32  0.0000e+00    0
  1.63064000000000000000e+16  1.04719755119659763132e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7586e-16  1.4769e+32  0.0000e+00    0
  1.77874400000000000000e+16  1.04719755119659763132e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.5942e-16  1.5827e+32  0.0000e+00    0
  1.92684800000000000000e+16  1.04719755119659763132e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.4472e-16  1.6771e+32  0.0000e+00    0
  2.07495200000000000000e+16  1.04719755119659763132e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.3161e-16  1.7612e+32  0.0000e+00    0
  2.22305600000000000000e+16  1.04719755119659763132e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.1994e-16  1.8361e+32  0.0000e+00    0
  2.37116000000000000000e+16  1.04719755119659763132e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.0956e-16  1.9027e+32  0.0000e+00    0
  2.51926400000000000000e+16  1.04719755119659763132e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.0031e-16  1.9620e+32  0.0000e+00    0
  2.66736800000000000000e+16  1.04719755119659763132e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  9.2075e-17  2.0150e+32  0.0000e+00    0
  2.81547200000000000000e+16  1.04719755119659763132e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  8.4720e-17  2.0622e+32  0.0000e+00    0
  2.96357600000000000000e+16  1.04719755119659763132e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  7.8140e-17  2.1046e+32  0.0000e+00    0
  3.11168000000000000000e+16  1.04719755119659763132e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  7.2242e-17  2.1426e+32  0.0000e+00    0
  3.25978400000000000000e+16  1.04719755119659763132e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  6.6943e-17  2.1768e+32  0.0000e+00    0
  3.40788800000000000000e+16  1.04719755119659763132e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  6.2170e-17  2.2076e+32  0.0000e+00    0
  3.55599200000000000000e+16  1.04719755119659763132e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  5.7862e-17  2.2355e+32  0.0000e+00    0
  3.70409600000000000000e+16  1.04719755119659763132e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  5.3963e-17  2.2607e+32  0.0000e+00    0
  3.85220000000000000000e+16  1.04719755119659763132e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  5.0427e-17  2.2837e+32  0.0000e+00    0
  4.00030400000000000000e+16  1.04719755119659763132e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  4.7212e-17  2.3045e+32  0.0000e+00    0
  4.14840800000000000000e+16  1.04719755119659763132e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  4.4282e-17  2.3235e+32  0.0000e+00    0
  4.29651200000000000000e+16  1.04719755119659763132e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  4.1606e-17  2.3409e+32  0.0000e+00    0
  4.44461600000000000000e+16  1.04719755119659763132e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  3.9157e-17  2.3569e+32  0.0000e+00    0
  4.59272000000000000000e+16  1.04719755119659763132e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  3.6911e-17  2.3715e+32  0.0000e+00    0
